canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
achaeta aberrans	achaeta	0	6	2308383	7943679	0	0	0	0
achaeta affinis	achaeta	0	4	2308383	8265293	0	4	0	0
achaeta bibulba	achaeta	0	16	2308383	7748758	0	7	0	0
achaeta bifollicula	achaeta	0	4	2308383	8391327	0	1	0	0
achaeta bohemica	achaeta	1	4	2308383	4409927	1	4	0	2
achaeta camerani	achaeta	0	11	2308383	4409929	0	4	0	0
achaeta danica	achaeta	0	4	2308383	9049190	0	4	0	0
achaeta eiseni	achaeta	7	6	2308383	2308384	7	0	0	0
achaeta unibulba	achaeta	0	35	2308383	8750602	0	16	0	6
achaius margineguttatus	achaius	1	10	1286583	1286586	1	1	0	0
achaius oratorius	achaius	6	144	1286583	1286594	6	50	0	7
achalcus cinereus	achalcus	253	166	1605786	1605818	253	140	5	0
achalcus flavicollis	achalcus	41	31	1605786	1605803	41	3	0	0
achalcus nigropunctatus	achalcus	37	5	1605786	1605827	37	4	21	1
achalcus vaillanti	achalcus	65	4	1605786	1605830	60	3	9	1
achanthiptera rohrelliformis	achanthiptera	64	24	9225439	4518573	44	5	0	1
achatella kegelensis	achatella	0	4	4633354	8682501	0	4	0	0
achelia echinata	achelia	0	24	2118396	2118434	0	16	0	2
achelia hispida	achelia	0	6	2118396	4302757	0	6	0	0
achelia laevis	achelia	0	12	2118396	2118443	0	10	0	6
acherontia atropos	acherontia	1080	109	1861483	1861510	1018	74	61	43
acheta domesticus	acheta	104	14	8391695	1718308	102	1	7	0
achillea alpina	achillea	0	2	3119995	3120223	0	2	0	0
achillea aspleniifolia	achillea	36	2	3119995	7491603	36	1	6	0
achillea cartilaginea	achillea	18	0	3119995	7837255	2	0	0	0
achillea collina	achillea	10	1	3119995	7767460	9	1	0	0
achillea decolorans	achillea	0	3	3119995	8111647	0	3	0	0
achillea filipendulina	achillea	4	15	3119995	3120284	4	5	0	3
achillea millefolium	achillea	61333	39809	3119995	3120060	60252	20267	9062	4200
achillea nobilis	achillea	38	233	3119995	3120024	36	25	0	1
achillea ptarmica	achillea	31010	14880	3119995	3120333	30409	6294	1476	1261
achillea salicifolia	achillea	342	51	3119995	12211422	198	50	7	50
achillea setacea	achillea	69	598	3119995	3120066	69	598	0	598
achillea tomentosa	achillea	0	13	3119995	7787053	0	8	0	3
achipteria acuta	achipteria	0	6	2197836	2197839	0	2	0	0
achipteria coleoptrata	achipteria	155	21	2197836	2197856	152	11	13	1
achipteria sellnicki	achipteria	9	1	2197836	2197855	9	1	0	0
achlya flavicornis	achlya	19624	3113	1952222	1952229	18958	1443	231	156
achnanthes coarctata	achnanthes	0	7	2630210	8450346	0	5	0	0
achnanthes lilljeborgii	achnanthes	0	3	2630210	7438271	0	0	0	0
achnanthes minutissima	achnanthes	4	177	2630210	8078711	3	147	0	10
achnanthes pusilla	achnanthes	66	4	2630210	7454317	66	0	0	0
achnanthidium hungaricum	achnanthidium	0	17	2630911	8397324	0	17	0	0
achnatherum calamagrostis	achnatherum	14836	5425	2703376	4142326	14461	4896	5589	2642
achomosphaera ramulifera	achomosphaera	0	33	8266636	6878256	0	33	0	33
achorotile albosignata	achorotile	68	9	2056546	2056548	62	4	2	1
achorotile longicornis	achorotile	13	0	2056546	2056553	12	0	0	0
achroia grisella	achroia	446	94	1870982	1870988	435	3	0	0
achroiostachys humicola	achroiostachys	2	0	9793485	9710245	2	0	0	0
achromadora terricola	achromadora	0	1	2280552	2280563	0	1	0	1
achromatium oxaliferum	achromatium	7	0	7702362	8314754	7	0	0	0
achromobacter xylosoxidans	achromobacter	3	0	3219782	4901762	3	0	0	0
achroomyces arachidosporus	achroomyces	0	2	9206436	3383856	0	2	0	0
achroomyces chlamydosporus	achroomyces	0	7	9206436	3383845	0	6	0	0
achroomyces insignis	achroomyces	0	5	9206436	2517986	0	2	0	0
achroomyces subabditus	achroomyces	5	0	9206436	3383826	5	0	0	0
achroonema lentum	achroonema	6	0	4382345	4382346	6	0	0	0
achrysocharoides acerianus	achrysocharoides	6	5	1380910	1380986	6	0	0	0
achrysocharoides butus	achrysocharoides	5	0	1380910	1380978	0	0	0	0
achrysocharoides cilla	achrysocharoides	6	0	1380910	1380956	4	0	0	0
achrysocharoides latreillii	achrysocharoides	0	5	1380910	1380988	0	0	0	0
achtheres percarum	achtheres	21	1	2116334	2116335	17	0	0	0
achtheres sandrae	achtheres	28	0	2116334	4329335	27	0	0	0
achyrolimonia decemmaculata	achyrolimonia	52	15	1513297	1513321	52	0	0	0
acidea extrema	acidea	2	0	8130263	7641508	2	0	0	0
acidia cognata	acidia	161	333	1626223	1626224	151	281	0	13
acidicapsa acidisoli	acidicapsa	2	9	7386441	9442965	2	9	1	7
acidicapsa borealis	acidicapsa	0	3	7386441	8206456	0	3	0	2
acidicapsa ligni	acidicapsa	0	1	7386441	7569026	0	1	0	1
acidiferrobacter thiooxydans	acidiferrobacter	2	0	7438406	8069143	2	0	0	0
acidihalobacter prosperus	acidihalobacter	1	5	8901983	9118551	1	4	0	0
acidiphorus brevispicatus	acidiphorus	0	5	4637588	8561897	0	0	0	0
acidisphaera rubrifaciens	acidisphaera	6	0	3221548	3221549	6	0	0	0
aciditerrimonas ferrireducens	aciditerrimonas	14	0	7462160	8287660	14	0	0	0
acidithiobacillus thiooxidans	acidithiobacillus	5	5	3222916	3222919	5	5	0	0
acidithrix ferrooxidans	acidithrix	5	0	10771818	10852228	5	0	0	0
acidocella aminolytica	acidocella	6	0	3221603	3221606	6	0	0	0
acidostoma laticorne	acidostoma	0	2	2218498	2218507	0	2	0	1
acidostoma neglectum	acidostoma	0	5	2218498	2218506	0	0	0	0
acidostoma obesum	acidostoma	0	2127	2218498	2218501	0	590	0	70
acidota crenata	acidota	559	907	4405776	4444221	536	637	116	53
acidota cruentata	acidota	35	56	4405776	4444215	32	22	0	1
acidota quadrata	acidota	72	309	4405776	4444228	63	304	61	86
acidothermus cellulolyticus	acidothermus	10	0	3224612	3224613	10	0	0	0
acidovorax facilis	acidovorax	2	0	3220140	3220143	2	0	0	0
acilius canaliculatus	acilius	465	506	9128319	4470284	435	312	13	9
acilius sulcatus	acilius	305	609	9128319	4470286	253	308	12	45
acineta compressa	acineta	0	15	3204941	7368638	0	8	0	3
acineta laevis	acineta	0	14	3204941	7867409	0	13	0	12
acineta tuberosa	acineta	1	13	3204941	8209697	1	10	0	10
acinetobacter baumannii	acinetobacter	0	13	3223263	3223274	0	0	0	0
acinetobacter radioresistens	acinetobacter	8	1	3223263	3223270	8	1	0	0
acinetobacter spec.	acinetobacter	2	0	3223263	12254065	2	0	0	0
acinia corniculata	acinia	108	49	1621392	1621396	103	3	0	2
acipenser baerii	acipenser	8	0	2340025	4287131	6	0	0	0
acipenser gueldenstaedtii	acipenser	9	0	2340025	2402129	6	0	0	0
acipenser oxyrinchus	acipenser	3	1	2340025	4287132	1	0	0	0
acipenser ruthenus	acipenser	1	3	2340025	2402168	0	0	0	0
acipenser stellatus	acipenser	3	0	2340025	2402159	1	0	0	0
acipenser sturio	acipenser	1	16	2340025	2402203	1	1	0	1
aciphylla aurea	aciphylla	0	5	5428316	5539163	0	5	0	0
aciphylla colensoi	aciphylla	0	2	5428316	5928318	0	2	0	0
aciphylla dobsonii	aciphylla	0	2	5428316	5539125	0	2	0	0
aciphylla glaucescens	aciphylla	0	3	5428316	5539107	0	3	0	0
aciphylla horrida	aciphylla	0	2	5428316	5539092	0	2	0	0
aciphylla pinnatifida	aciphylla	0	2	5428316	5539029	0	2	0	0
aciphylla simplex	aciphylla	0	2	5428316	5538995	0	2	0	0
aciphylla subflabellata	aciphylla	0	4	5428316	5538969	0	4	0	0
acirsa coarctata	acirsa	0	7	2300456	4362590	0	5	0	5
acladium aterrimum	acladium	3	0	10240218	3367475	2	0	0	0
aclastus borealis	aclastus	3	32	1292310	1292321	3	17	2	8
aclastus gracilis	aclastus	12	269	1292310	1292323	11	229	5	73
aclastus longicauda	aclastus	1	33	1292310	1292318	1	16	0	0
aclastus micator	aclastus	7	637	1292310	1292313	6	403	0	35
aclastus minutus	aclastus	3	52	1292310	9734784	3	7	1	5
aclastus solutus	aclastus	5	627	1292310	1292332	5	443	1	104
aclastus transversalis	aclastus	4	135	1292310	1292334	4	82	0	0
acleris abietana	acleris	864	496	1739724	8215326	766	144	2	1
acleris arcticana	acleris	1	14	1739724	1740150	1	14	1	0
acleris aspersana	acleris	1882	1147	1739724	1740053	1836	463	63	145
acleris bergmanniana	acleris	1178	1187	1739724	1739797	1157	265	20	59
acleris comariana	acleris	333	384	1739724	1739816	286	94	7	24
acleris cristana	acleris	147	382	1739724	1739819	85	4	0	0
acleris effractana	acleris	1906	307	1739724	1740116	1893	249	31	70
acleris emargana	acleris	1322	962	1739724	1740183	1255	404	85	110
acleris ferrugana	acleris	167	308	1739724	1739748	149	12	1	4
acleris ferrumixtana	acleris	22	30	1739724	1739881	22	27	22	3
acleris fimbriana	acleris	49	25	1739724	1740166	43	18	10	0
acleris forsskaleana	acleris	1703	844	1739724	1739922	1624	97	0	0
acleris hastiana	acleris	3486	1227	1739724	1740392	3391	662	44	42
acleris holmiana	acleris	2068	1573	1739724	1740069	2039	391	0	0
acleris hyemana	acleris	226	415	1739724	1740005	200	200	1	11
acleris implexana	acleris	10	5	1739724	1739895	9	4	9	2
acleris lacordairana	acleris	1	1	1739724	1740271	1	0	0	0
acleris laterana	acleris	5769	3851	1739724	1740185	5570	2037	31	347
acleris lipsiana	acleris	2097	373	1739724	1739999	2066	132	65	1
acleris literana	acleris	4	235	1739724	1739931	3	0	0	0
acleris logiana	acleris	1106	275	1739724	1739980	1055	111	27	0
acleris lorquiniana	acleris	58	0	1739724	1739788	22	0	0	0
acleris maccana	acleris	3457	511	1739724	1740305	3383	379	264	63
acleris notana	acleris	2038	487	1739724	1740374	1989	374	74	60
acleris obtusana	acleris	167	40	1739724	1740070	152	18	0	0
acleris rhombana	acleris	1612	770	1739724	1740120	1542	222	1	3
acleris roscidana	acleris	101	165	1739724	7797515	68	6	0	0
acleris rufana	acleris	209	46	1739724	1739891	186	19	0	0
acleris scabrana	acleris	3	0	1739724	1739998	3	0	0	0
acleris schalleriana	acleris	29	42	1739724	1740155	27	24	0	0
acleris shepherdana	acleris	152	29	1739724	1739775	144	0	0	0
acleris sparsana	acleris	320	823	1739724	1740174	299	313	0	8
acleris umbrana	acleris	873	209	1739724	1739919	864	95	2	0
acleris variegana	acleris	367	2892	1739724	1739833	287	1400	21	198
aclis minor	aclis	0	15	2300940	10222518	0	6	0	0
aclis sarsi	aclis	0	87	2300940	4362536	0	78	0	23
aclis walleri	aclis	0	114	2300940	2300946	0	56	0	7
aclista acuta	aclista	1	15	4405710	4502683	1	6	0	2
aclista alticollis	aclista	17	32	4405710	4502838	17	22	0	11
aclista analis	aclista	0	8	4405710	4502814	0	2	0	0
aclista angusta	aclista	0	5	4405710	4502801	0	1	0	0
aclista arisba	aclista	0	31	4405710	4502788	0	27	0	11
aclista bitensis	aclista	0	23	4405710	4502734	0	16	0	11
aclista boops	aclista	1	17	4405710	4502720	1	4	0	2
aclista brevicornis	aclista	0	17	4405710	8581472	0	13	0	3
aclista cantiana	aclista	1	28	4405710	4502680	1	20	0	2
aclista clito	aclista	0	4	4405710	4502812	0	4	0	3
aclista crassistilus	aclista	0	5	4405710	4502771	0	5	0	0
aclista dubia	aclista	1	13	4405710	4502716	0	9	0	0
aclista elevata	aclista	0	13	4405710	4502691	0	2	0	0
aclista evadne	aclista	0	13	4405710	4502833	0	12	0	0
aclista filiformis	aclista	0	70	4405710	4502795	0	46	0	16
aclista flavicornis	aclista	3	18	4405710	4502767	3	12	0	5
aclista folia	aclista	0	8	4405710	4502728	0	1	0	0
aclista fractinervis	aclista	1	2	4405710	4502701	0	0	0	0
aclista fusca	aclista	0	20	4405710	4502689	0	1	0	0
aclista gracilis	aclista	0	1	4405710	4502793	0	1	0	1
aclista haemorrhoidalis	aclista	0	31	4405710	4502780	0	17	0	4
aclista insolita	aclista	2	28	4405710	4502711	2	27	0	11
aclista janssoni	aclista	4	39	4405710	4502700	4	22	0	6
aclista lapponica	aclista	1	0	4405710	4502687	1	0	1	0
aclista lineare	aclista	0	13	4405710	4502817	0	3	0	0
aclista marginalis	aclista	0	12	4405710	4502763	0	2	0	0
aclista marshalli	aclista	1	8	4405710	4502749	1	2	0	0
aclista myles	aclista	0	8	4405710	4502816	0	4	0	1
aclista neglecta	aclista	1	17	4405710	4502789	1	12	0	3
aclista nigriceps	aclista	0	20	4405710	4502761	0	18	0	4
aclista ninae	aclista	0	12	4405710	4502736	0	11	0	0
aclista oxytoma	aclista	1	6	4405710	4502722	1	0	0	0
aclista pallida	aclista	0	12	4405710	4502708	0	9	0	0
aclista parvula	aclista	0	16	4405710	4502697	0	9	0	2
aclista praeclara	aclista	0	15	4405710	4502837	0	9	0	6
aclista prolongata	aclista	6	73	4405710	4502825	6	51	0	22
aclista prudens	aclista	0	11	4405710	4502813	0	8	0	3
aclista pseudobitensis	aclista	0	43	4405710	11487138	0	19	0	5
aclista pseudosoror	aclista	0	18	4405710	11580153	0	7	0	5
aclista relativa	aclista	0	30	4405710	4502787	0	24	0	2
aclista rufipes	aclista	1	13	4405710	4502757	1	8	0	1
aclista rufopetiolata	aclista	27	35	4405710	4502744	27	19	0	1
aclista scutellaris	aclista	1	12	4405710	4502732	1	11	1	6
aclista striolata	aclista	2	40	4405710	9805036	2	27	0	4
aclista subaequalis	aclista	0	13	4405710	4502822	0	10	0	4
aclista szelenyii	aclista	0	2	4405710	4502810	0	2	0	1
aclista transversa	aclista	0	7	4405710	4502754	0	6	0	2
aclista tristis	aclista	0	2	4405710	4502742	0	2	0	2
aclypea opaca	aclypea	159	304	4405702	4448454	135	200	27	81
aclypea undata	aclypea	62	0	4405702	4448467	57	0	0	0
acmaeops marginatus	acmaeops	69	53	1152755	1118085	51	44	7	35
acmaeops septentrionis	acmaeops	11	73	1152755	1118080	9	56	6	23
acmaeops smaragdulus	acmaeops	17	44	1152755	1118094	11	44	7	40
acmostomum dioicum	acmostomum	0	12	4344013	4344015	0	1	0	0
acnemia amoena	acnemia	23	9	1612090	4521624	23	3	0	0
acnemia angusta	acnemia	27	20	1612090	1612111	27	13	7	4
acnemia braueri	acnemia	45	31	1612090	1612123	45	31	27	19
acnemia falcata	acnemia	131	109	1612090	1612101	130	108	114	41
acnemia longipes	acnemia	76	389	1612090	1612109	76	184	9	3
acnemia nitidicollis	acnemia	291	5379	1612090	1612126	289	2485	51	88
acnemia trifida	acnemia	28	1	1612090	1612117	28	1	28	1
acodus similaris	acodus	0	15	4841867	9299421	0	0	0	0
acoenonia europaea	acoenonia	5	0	1596774	1596778	5	0	0	0
acolium inquinans	acolium	527	1823	8172537	5478889	466	1704	115	43
acolium karelicum	acolium	130	1239	8172537	10150140	124	1227	49	3
acolium sessile	acolium	4	7	8172537	7390875	3	0	0	0
acompocoris alpinus	acompocoris	103	15	2020838	4487217	101	10	17	1
acompocoris pygmaeus	acompocoris	208	113	2020838	2020840	184	59	12	6
acompsia cinerella	acompsia	4408	1860	1852176	1852177	4195	448	1	1
acompsia subpunctella	acompsia	88	0	1852176	1852189	78	0	32	0
acompus rufipes	acompus	249	179	4405604	4486711	234	5	0	0
aconias tarsatus	aconias	0	72	1301306	1301308	0	59	0	3
aconitum cammarum	aconitum	365	650	3033663	7967494	359	425	12	277
aconitum degenii	aconitum	1	1	3033663	8295887	1	1	0	0
aconitum lycoctonum	aconitum	29	1374	3033663	3033675	24	1191	1	81
aconitum napellus	aconitum	84	434	3033663	3033665	75	388	2	301
aconitum septentrionale	aconitum	175	18151	3033663	6374443	160	14700	0	1806
aconitum variegatum	aconitum	0	5	3033663	8090449	0	2	0	1
acontia candefacta	acontia	2	0	7396883	9038042	2	0	0	0
acontia lucida	acontia	7	0	7396883	1763072	6	0	0	0
acontia trabealis	acontia	216	1	7396883	5772063	195	0	0	0
acontiodus rectus	protopanderodus	0	7	4842064	8708138	0	0	0	0
acorus calamus	acorus	733	523	2730063	2873769	653	66	0	0
acorus gramineus	acorus	0	5	2730063	2873807	0	5	0	0
acosmetia caliginosa	acosmetia	0	2	1769008	8150836	0	2	0	0
acossus terebra	acossus	187	31	1731363	4525641	158	0	0	0
acremonium alternatum	acremonium	11	0	2560451	2562344	11	0	0	0
acremonium asperulatum	acremonium	64	0	2560451	7819001	64	0	0	0
acremonium biseptum	acremonium	3	0	2560451	2562321	3	0	0	0
acremonium exiguum	acremonium	2	0	2560451	2562285	2	0	0	0
acremonium fuci	acremonium	0	2	2560451	3451113	0	2	0	2
acremonium parvum	acremonium	4	1	2560451	7875694	4	0	0	0
acremonium persicinum	acremonium	2	5	2560451	2562443	2	0	0	0
acremonium polychromum	acremonium	39	4	2560451	2562401	39	4	0	0
acremonium roseolum	acremonium	16	0	2560451	2562451	16	0	0	0
acremonium salmoneum	acremonium	0	3	2560451	2562397	0	3	0	3
acremonium sclerotigenum	acremonium	9	0	2560451	2562382	9	0	0	0
acremonium tubakii	acremonium	20	0	2560451	2562436	20	0	0	0
acrenhydrosoma perplexum	acrenhydrosoma	0	4	2112173	9040135	0	0	0	0
acricotopus lucens	acricotopus	57	17	1447050	1447055	56	12	11	0
acridotheres cristatellus	acridotheres	148	159	2489003	2489010	145	129	41	58
acridotheres tristis	acridotheres	148	159	2489003	2489005	145	129	41	58
acrisis brevicornis	acrisis	2	8	1260881	1260884	2	8	0	0
acrisis suomii	acrisis	3	0	1260881	1260887	2	0	0	0
acritagasyllis longichaetosus	acritagasyllis	0	44	6453783	6453784	0	36	0	0
acritus minutus	acritus	54	4	1044947	4433543	49	0	0	0
acritus nigricornis	acritus	59	65	1044947	1044952	54	8	2	0
acrobasis advenella	acrobasis	4051	1486	1874152	4531147	3650	142	0	1
acrobasis consociella	acrobasis	281	658	1874152	1874204	218	0	0	0
acrobasis marmorea	acrobasis	0	135	1874152	4531158	0	0	0	0
acrobasis repandana	acrobasis	296	207	1874152	1874192	199	1	0	0
acrobasis sodalella	acrobasis	4	28	1874152	1874295	3	0	0	0
acrobasis tumidana	acrobasis	0	5	1874152	1874211	0	0	0	0
acrobeles ciliatus	acrobeles	27	2	2283761	2283765	27	2	0	2
acrobeloides nanus	acrobeloides	102	0	9920243	11055153	102	0	0	0
acrocalymma medicaginis	acrocalymma	232	0	2615649	2615650	232	0	232	0
acrocephalus agricola	acrocephalus	241	330	2493112	2493137	227	157	41	64
acrocephalus arundinaceus	acrocephalus	2563	1876	2493112	2493128	2474	406	41	71
acrocephalus dumetorum	acrocephalus	24315	4047	2493112	2493145	23387	1554	69	208
acrocephalus melanopogon	acrocephalus	148	159	2493112	2493124	145	129	41	58
acrocephalus paludicola	acrocephalus	151	246	2493112	2493114	147	129	41	58
acrocephalus palustris	acrocephalus	17593	38097	2493112	2493136	15752	4335	43	124
acrocephalus schoenobaenus	acrocephalus	467325	50780	2493112	2493129	457727	19997	2405	6371
acrocephalus scirpaceus	acrocephalus	68712	43105	2493112	2493118	64517	1465	43	99
acrocera orbicula	acrocera	269	63	1460122	5056529	229	30	8	2
acrocercops brongniardella	acrocercops	676	460	1750759	1751051	648	24	0	1
acrochaetium alariae	acrochaetium	0	44	2663839	9294503	0	28	0	15
acrochaetium balticum	acrochaetium	0	3	2663839	9474364	0	3	0	0
acrochaetium collopodum	acrochaetium	0	4	2663839	2664499	0	3	0	0
acrochaetium humile	acrochaetium	0	4	2663839	2663911	0	3	0	0
acrochaetium inclusum	acrochaetium	0	2	2663839	2664192	0	1	0	0
acrochaetium macula	acrochaetium	0	2	2663839	2663843	0	2	0	0
acrochaetium microscopicum	acrochaetium	0	3	2663839	8717915	0	1	0	0
acrochaetium moniliforme	acrochaetium	0	2	2663839	2664382	0	2	0	0
acrochaetium parvulum	acrochaetium	0	10	2663839	2664224	0	7	0	0
acrochaetium reductum	acrochaetium	0	3	2663839	2664437	0	3	0	0
acrochaetium secundatum	acrochaetium	0	83	2663839	8214497	0	38	0	1
acrochaetium sparsum	acrochaetium	0	5	2663839	2664041	0	1	0	0
acrocordia cavata	acrocordia	252	15	2598805	2598807	239	9	0	0
acrocordia conoidea	acrocordia	13	8	2598805	2598815	13	8	0	2
acrocordia gemmata	acrocordia	428	505	2598805	2598808	387	173	0	0
acrocordia salweyi	acrocordia	0	7	2598805	3467000	0	6	0	0
acrocordia tetrapsila	acrocordia	0	3	2598805	8587353	0	2	0	2
acrocytis groenlandicus	acrocytis	0	4	3198570	3198571	0	0	0	0
acrodactyla degener	acrodactyla	23	218	1278843	1278845	23	119	0	27
acrodactyla quadrisculpta	acrodactyla	13	25	1278843	1278848	13	11	2	2
acrodontium intermissum	acrodontium	0	5	2592018	2592025	0	0	0	0
acrodontium luzulae	acrodontium	17	0	2592018	9759226	17	0	0	0
acrodontium neolitseae	acrodontium	5	0	2592018	8244618	5	0	5	0
acrodontium simplex	acrodontium	2	0	2592018	2592029	2	0	0	0
acrodontium virellum	acrodontium	3	0	2592018	2592022	3	0	0	0
acrogenospora carmichaeliana	acrogenospora	0	5	2613610	9671852	0	3	0	0
acrogenospora sphaerocephala	acrogenospora	0	8	2613610	2613618	0	8	0	0
acrograptus gracilis	acrograptus	0	8	4862812	4862815	0	0	0	0
acrolepia arnicella	acrolepia	0	80	1829472	1829583	0	26	0	0
acrolepia assectella	acrolepia	1319	487	1829472	1829533	1201	139	1	9
acrolepia betulella	acrolepia	0	8	1829472	1829524	0	8	0	0
acrolepia pygmaeana	acrolepia	88	1	1829472	1829588	76	0	0	0
acrolocha minuta	acrolocha	3	0	4405487	4444715	3	0	0	0
acrolocha pliginskii	acrolocha	76	1	4405487	4444722	67	0	0	0
acrolocha sulcula	acrolocha	94	0	4405487	4444719	93	0	0	0
acroloxus lacustris	acroloxus	286	337	2291337	4359157	281	5	0	1
acrolyta flagellator	acrolyta	2	52	1289874	1289910	2	32	0	0
acrolyta marginata	acrolyta	3	81	1289874	1289892	3	48	0	3
acrolyta nens	acrolyta	4	368	1289874	1289907	4	300	2	47
acrolyta pseudonens	acrolyta	0	37	1289874	1289891	0	17	0	2
acrolyta rufocincta	acrolyta	6	147	1289874	1289899	6	85	0	13
acrolyta semistrigosa	acrolyta	0	90	1289874	1289882	0	50	0	2
acrometopia wahlbergi	acrometopia	50	9	1674227	1674230	37	6	11	0
acronicta aceris	acronicta	2291	195	1782659	1782763	1840	8	0	1
acronicta alni	acronicta	6668	321	1782659	1782726	6133	27	1	0
acronicta auricoma	acronicta	15038	632	1782659	1782927	14049	286	1187	24
acronicta cinerea	acronicta	2105	474	1782659	1783045	1796	186	32	11
acronicta cuspis	acronicta	5662	0	1782659	7825213	4775	0	0	0
acronicta euphorbiae	acronicta	11	62	1782659	1782727	11	32	0	2
acronicta leporina	acronicta	9004	544	1782659	1783043	8080	91	122	0
acronicta megacephala	acronicta	16028	773	1782659	1782777	14359	122	19	0
acronicta menyanthidis	acronicta	3767	245	1782659	1783037	3591	65	422	2
acronicta psi	acronicta	16024	935	1782659	1782948	14166	51	1	0
acronicta rumicis	acronicta	34548	2190	1782659	1782672	31752	402	33	0
acronicta strigosa	acronicta	8755	0	1782659	1782841	8190	0	0	0
acronicta tridens	acronicta	434	1	1782659	1783016	348	0	0	0
acroperus angustatus	acroperus	2	1411	2234977	2234978	2	717	0	142
acroperus elongatus	acroperus	3	9004	2234977	4418549	3	6180	2	1646
acroperus harpae	acroperus	5	7387	2234977	2234979	4	4952	2	1106
acropiesta dichromia	acropiesta	0	4	4405434	12229310	0	3	0	0
acropiesta flaviventris	acropiesta	0	15	4405434	4502944	0	7	0	2
acropiesta flexinervis	acropiesta	0	9	4405434	4502950	0	9	0	2
acropiesta macrocera	acropiesta	0	17	4405434	4502955	0	1	0	0
acropiesta nigrocincta	acropiesta	0	9	4405434	4502951	0	0	0	0
acropiesta nitida	acropiesta	0	18	4405434	4502957	0	12	0	2
acropiesta pseudosciarivora	acropiesta	0	4	4405434	4502947	0	3	0	0
acropiesta radialis	acropiesta	0	2	4405434	4502952	0	2	0	0
acropiesta rufiventis	acropiesta	8	14	4405434	10073366	8	14	0	10
acropiesta rufiventris	acropiesta	0	35	4405434	4502948	0	12	0	3
acropiesta sciarivora	acropiesta	2	34	4405434	4502953	2	19	0	5
acropiesta seticornis	acropiesta	0	3	4405434	4502961	0	0	0	0
acropimpla didyma	acropimpla	11	0	1275123	1275160	11	0	0	0
acropimpla pictipes	acropimpla	49	21	1275123	1275140	46	14	3	4
acrorhynchides robustus	acrorhynchides	13	0	2501930	2501931	0	0	0	0
acrorhynchides styliferus	acrorhynchides	0	2	2501930	5967698	0	2	0	0
acroricnus stylator	acroricnus	5	74	1307214	1307216	4	21	0	1
acrosathe annulata	acrosathe	482	110	1565129	1565135	369	11	22	1
acrosathe baltica	acrosathe	32	0	1565129	1565134	32	0	0	0
acrosiphonia arcta	acrosiphonia	127	485	2645300	2645308	114	275	0	237
acrosiphonia sonderi	acrosiphonia	0	16	2645300	2645302	0	12	0	12
acrosiphonia spinescens	acrosiphonia	0	15	2645300	2645330	0	2	0	2
acrosorium ciliolatum	acrosorium	0	1	2662387	2662395	0	1	0	1
acrospermum adeanum	acrospermum	2	19	9044526	2612453	2	7	0	0
acrospermum compressum	acrospermum	12	30	9044526	2612450	12	18	0	2
acrospermum graminum	acrospermum	14	5	9044526	2612452	11	3	0	0
acrosphaera spinosa	acrosphaera	0	2	8179278	5956004	0	2	0	0
acrossus depressus	acrossus	546	962	1068519	1068557	446	561	49	167
acrossus luridus	acrossus	2	19	1068519	1068608	2	3	0	0
acrossus rufipes	acrossus	1233	2208	1068519	1068592	1060	1269	15	189
acrostalagmus luteoalbus	acrostalagmus	85	3	9732114	2562043	84	2	0	0
acrostiba borealis	acrostiba	49	597	4714033	7456458	36	532	13	83
acrothele bellapunctata	acrothele	0	3	4864511	8798763	0	0	0	0
acrothele coriacea	acrothele	0	3	4864511	9653254	0	0	0	0
acrothele granulata	acrothele	0	20	4864511	9370025	0	0	0	0
acrothrix gracilis	acrothrix	0	44	3199338	3199341	0	30	0	13
acrotomus lucidulus	acrotomus	0	9	1273618	1273620	0	0	0	0
acrotomus succinctus	acrotomus	3	100	1273618	1273626	2	29	0	0
acrotona aterrima	acrotona	221	155	1041320	6097692	132	90	11	23
acrotona benicki	acrotona	1	1	1041320	7886890	1	0	0	0
acrotona convergens	acrotona	5	1	1041320	8284203	4	0	0	0
acrotona exigua	acrotona	2	4	1041320	6097689	2	2	0	0
acrotona muscorum	acrotona	15	7	1041320	6097686	15	3	0	0
acrotona obfuscata	acrotona	12	4	1041320	6097691	12	3	7	0
acrotona parens	acrotona	19	2	1041320	6097688	18	0	0	0
acrotona parvula	acrotona	152	72	1041320	6097685	60	44	0	11
acrotona pseudotenera	acrotona	3	7	1041320	8047391	3	5	0	0
acrotona pygmaea	acrotona	110	32	1041320	6097690	60	7	3	0
acrotona sylvicola	acrotona	119	64	1041320	6097687	86	45	3	1
acrotona troglodita	acrotona	0	6	1041320	10567609	0	3	0	0
acrotreta nana	hisingerella	0	88	4864484	9635343	0	0	0	0
acrotreta socialis	treptotreta	0	14	4864467	9470970	0	0	0	0
acrotreta tanneri	ceratreta	7	0	4864502	9460187	0	0	0	0
acrotrichis atomaria	acrotrichis	32	172	1039035	4435769	30	68	0	4
acrotrichis brevipennis	acrotrichis	20	76	1039035	4435747	19	11	0	0
acrotrichis cephalotes	acrotrichis	2	2	1039035	8173230	2	1	0	0
acrotrichis cognata	acrotrichis	83	238	1039035	4435781	82	156	15	5
acrotrichis dispar	acrotrichis	56	67	1039035	4435855	52	17	2	3
acrotrichis fascicularis	acrotrichis	86	100	1039035	4435785	81	40	2	1
