canonicalName	genus	obs_FI	obs_NO	genusKey	speciesKey	count_FI_60N	count_NO_60N	count_FI_66N	count_NO_66N
amelanchier canadensis	amelanchier	3	0	3023817	3023833	1	0	0	0
amelanchier humilis	amelanchier	8271	2989	3023817	3023903	8164	952	3	3
amelanchier laevis	amelanchier	130	2	3023817	3023832	129	2	0	0
amelanchier lamarckii	amelanchier	59	130	3023817	3024109	58	31	0	2
amelanchier ovalis	amelanchier	3	16	3023817	3023878	3	11	0	0
amelanchier sanguinea	amelanchier	1	1	3023817	3023840	0	1	0	0
amellus strigosus	amellus	0	3	7882752	5390195	0	0	0	0
amicia zygomeris	amicia	0	2	2947262	2947264	0	2	0	0
ammi majus	ammi	26	37	3034181	3034182	26	14	1	1
amorphophallus konjac	amorphophallus	0	8	2871389	2871520	0	7	0	0
amphicarpaea bracteata	amphicarpaea	1	10	2960157	2960161	1	10	0	0
amphidium lapponicum	amphidium	1965	1226	3230057	2672778	1816	450	240	87
amphidium mougeotii	amphidium	755	3176	3230057	2672780	670	1061	157	92
amphoridium lapponcium	amphoridium	3	1	8071617	7436082	3	0	1	0
amsinckia lycopsoides	amsinckia	1	43	2925869	2925874	1	15	0	0
amsinckia menziesii	amsinckia	49	54	2925869	2925870	44	5	0	0
amsinckia tessellata	amsinckia	0	5	2925869	2925877	0	0	0	0
amsonia tabernaemontana	amsonia	0	4	3169685	3169689	0	4	0	0
anacamptis morio	anacamptis	1	1166	2808313	2808565	1	0	0	0
anacamptis pyramidalis	anacamptis	0	2	2808313	2808330	0	1	0	1
anacyclus clavatus	anacyclus	2	17	3148547	3148589	2	14	0	0
ananas comosus	ananas	0	7	2699430	5288819	0	7	0	0
anaphalis margaritacea	anaphalis	90	379	3136861	4926336	84	140	0	4
anastrepta orcadensis	anastrepta	0	1791	2689204	2689205	0	1047	0	17
anastrophyllum assimile	anastrophyllum	0	324	2689412	2689416	0	34	0	0
anastrophyllum donnianum	anastrophyllum	0	1199	2689412	2689413	0	1058	0	0
anastrophyllum joergensenii	anastrophyllum	0	112	2689412	7800507	0	98	0	0
anastrophyllum michauxii	anastrophyllum	480	368	2689412	7761768	442	177	0	1
anchusa azurea	anchusa	23	32	5341194	5341198	20	21	0	0
anchusa capensis	anchusa	1	1	5341194	5341200	1	1	0	0
anchusa officinalis	anchusa	467	2001	5341194	5341201	413	362	0	1
anchusa undulata	anchusa	0	2	5341194	7295330	0	2	0	0
andreaea alpestris	andreaea	93	757	2673379	5283981	89	259	77	42
andreaea alpina	andreaea	130	1625	2673379	5283964	109	466	108	74
andreaea blyttii	andreaea	121	1106	2673379	5284006	112	595	112	85
andreaea crassinervia	andreaea	185	277	2673379	5283916	112	49	8	2
andreaea frigida	andreaea	0	200	2673379	8061570	0	81	0	9
andreaea hookeri	andreaea	0	869	2673379	10686754	0	292	0	18
andreaea megistospora	andreaea	0	54	2673379	5283963	0	34	0	0
andreaea mutabilis	andreaea	4	30	2673379	5283978	0	13	0	0
andreaea nivalis	andreaea	29	951	2673379	5283946	24	418	24	47
andreaea rothii	andreaea	50	1309	2673379	5283980	14	344	0	24
andreaea rupestris	andreaea	2402	3423	2673379	5283962	2285	1105	263	165
andromeda polifolia	andromeda	24023	24592	2882786	5333413	23792	15755	9429	4329
andromeda spec	andromeda	0	1	2882786	11431384	0	1	0	1
andropogon ischaemum	andropogon	0	2	2706077	7350774	0	1	0	0
androsace elongata	androsace	8	24	3169318	3169325	7	0	0	0
androsace filiformis	androsace	50	3	3169318	3169328	46	0	0	0
androsace septentrionalis	androsace	893	1516	3169318	3169326	782	1005	0	3
anemonastrum canadense	anemonastrum	39	8	7277728	9419395	37	2	0	1
anemonastrum flaccidum	anemonastrum	2	0	7277728	10305703	2	0	0	0
anemone amurensis	anemone	8	0	3016227	7689974	7	0	0	0
anemone apennina	anemone	2	0	3016227	3927746	1	0	0	0
anemone blanda	anemone	4	24	3016227	3033242	4	9	0	3
anemone coronaria	anemone	2	3	3016227	3033261	2	0	0	0
anemone lipsiensis	anemone	0	20	3016227	3925485	0	15	0	0
anemone multifida	anemone	0	5	3016227	3033252	0	5	0	0
anemone nemorosa	anemone	41427	34959	3016227	3033263	40197	13851	44	904
anemone ranunculoides	anemone	2504	1056	3016227	3033266	2323	616	0	252
anemone sylvestris	anemone	42	49	3016227	3922888	41	16	0	5
anemone trifolia	anemone	554	0	3016227	3033231	549	0	0	0
anethum graveolens	anethum	268	177	3034645	3034646	258	27	2	3
aneura maxima	aneura	259	1	2689523	5286385	256	0	3	0
aneura mirabilis	aneura	100	44	2689523	5836651	84	29	4	2
aneura pinguis	aneura	1596	1823	2689523	5286381	1333	1195	532	220
angelica ampla	angelica	0	3	3034560	5371821	0	3	0	0
angelica archangelica	angelica	4933	9139	3034560	5371808	4499	5480	2151	2260
angelica atropurpurea	angelica	0	27	3034560	5371822	0	27	0	0
angelica cincta	angelica	0	2	3034560	5537827	0	2	0	0
angelica gigas	angelica	0	15	3034560	5537749	0	15	0	0
angelica grayi	angelica	0	14	3034560	5371801	0	14	0	0
angelica heterocarpa	angelica	0	13	3034560	5928331	0	13	0	0
angelica sinensis	angelica	0	2	3034560	6027415	0	2	0	0
angelica spec	angelica	5	20	3034560	11508602	5	18	0	16
angelica sylvestris	angelica	49393	25231	3034560	5371818	48435	12436	3898	2209
anigozanthos flavidus	anigozanthos	0	4	2765832	8193234	0	4	0	0
anisocampium niponicum	anisocampium	0	2	7125798	8241853	0	2	0	0
ankistrodesmus falcatus	ankistrodesmus	14	62	9516573	2638584	12	30	0	12
ankistrodesmus fusiformis	ankistrodesmus	0	27	9516573	7699361	0	2	0	1
ankistrodesmus spec	ankistrodesmus	136	11	9516573	12190728	89	2	0	0
ankistrodesmus spiralis	ankistrodesmus	18	10	9516573	2638565	8	3	0	0
ankyra judayi	ankyra	10	21	8267406	2642105	10	1	0	1
annona muricata	annona	0	3	3155252	5407273	0	3	0	0
annulispora densata	annulispora	0	7	4897635	12213293	0	5	0	5
anoda cristata	anoda	0	9	3152487	3152493	0	1	0	0
anoectangium aestivum	anoectangium	122	1843	2670438	2670446	114	857	105	79
anomobryum concinnatum	anomobryum	1	180	2672849	12227520	1	107	1	11
anomobryum julaceum	anomobryum	0	890	2672849	2677147	0	367	0	22
anomodon viticulosus	anomodon	850	1427	2673119	5283423	766	535	148	11
anomodontella longifolia	anomodontella	919	554	11179561	10945948	807	190	148	14
anomodontopsis rugelii	anomodontopsis	71	418	11127453	11108010	61	132	0	2
anredera cordifolia	anredera	0	11	3083506	3083508	0	11	0	0
antennaria alpina	antennaria	707	5896	3087998	5385561	680	4962	680	2104
antennaria canescens	antennaria	267	3	3087998	5385555	267	1	267	1
antennaria carpatica	antennaria	1	99	3087998	7847414	0	76	0	76
antennaria dioica	antennaria	30520	21852	3087998	5385604	29902	15634	9816	3697
antennaria lanata	antennaria	166	826	3087998	5385629	165	661	165	660
antennaria nordhageniana	antennaria	64	33	3087998	5385594	64	20	64	20
antennaria porsildii	antennaria	140	271	3087998	5385574	140	242	140	242
antennaria rosea	antennaria	0	1	3087998	5385499	0	1	0	1
anthelia julacea	anthelia	76	903	2689309	5286360	44	374	42	66
anthelia juratzkana	anthelia	373	1514	2689309	5710214	273	877	254	267
anthemis arvensis	anthemis	957	1382	3122476	3102781	909	247	2	8
anthemis cotula	anthemis	260	283	3122476	8035698	248	105	8	2
anthemis ruthenica	anthemis	52	84	3122476	3102823	51	37	0	1
anthericum liliago	anthericum	0	5	2741565	2773902	0	2	0	0
anthericum ramosum	anthericum	0	18	2741565	2773942	0	5	0	0
anthoceros agrestis	anthoceros	75	217	8365024	2689592	53	58	0	0
anthoceros punctatus	anthoceros	3	5	8365024	2689594	3	1	0	0
anthoxanthum amarum	anthoxanthum	0	34	2705971	4134189	0	34	0	23
anthoxanthum aristatum	anthoxanthum	26	3	2705971	2705972	22	1	0	0
anthoxanthum australe	anthoxanthum	3257	0	2705971	4134120	2899	0	0	0
anthoxanthum fraseri	anthoxanthum	0	1	2705971	9428345	0	1	0	1
anthoxanthum monticola	anthoxanthum	635	732	2705971	4133679	592	526	591	525
anthoxanthum nipponicum	anthoxanthum	4051	7964	2705971	4133640	4041	6732	3131	2770
anthoxanthum nitens	anthoxanthum	6992	5918	2705971	2703346	6546	4639	1745	2254
anthoxanthum odoratum	anthoxanthum	9079	38248	2705971	2705975	8687	21733	210	3010
anthriscus caucalis	anthriscus	6	11	5371741	5371743	6	2	0	1
anthriscus cerefolium	anthriscus	24	57	5371741	5371746	20	15	2	1
anthriscus sylvestris	anthriscus	57589	26284	5371741	5371742	56836	12063	3403	3672
anthyllis montana	anthyllis	0	3	2952416	5352354	0	3	0	0
anthyllis vulneraria	anthyllis	3293	11114	2952416	5352367	2958	5678	291	1412
antirrhinum majus	antirrhinum	25	113	3172000	3172001	19	17	2	0
antithamnion hubbsii	antithamnion	0	4	2657411	2657472	0	1	0	0
antithamnionella floccosa	antithamnionella	0	79	2657616	2657622	0	53	0	51
antitrichia curtipendula	antitrichia	337	3065	2678390	2678391	253	1450	8	128
aongstroemia longipes	aongstroemia	96	365	2672911	2675150	82	151	61	41
apatococcus lobatus	apatococcus	0	14	9486832	2638533	0	14	0	0
apera spica-venti	apera	1611	322	2702880	5289642	1472	102	51	3
aphanes arvensis	aphanes	15	24	3011997	5365013	14	4	0	0
aphanes australis	aphanes	1	64	3011997	5365026	1	0	0	0
aphanes microcarpa	aphanes	1	1	3011997	9062455	1	0	0	0
aphanochaete repens	aphanochaete	0	15	2639829	2639836	0	4	0	0
apios americana	apios	0	12	2966790	2966796	0	12	0	0
apium graveolens	apium	12	54	3034812	5371879	12	34	0	0
aplodon wormskioldii	aplodon	199	226	2673785	5281515	166	140	128	36
apocynum androsaemifolium	apocynum	0	4	3169789	3169816	0	4	0	0
apocynum cannabinum	apocynum	0	3	3169789	3169790	0	3	0	0
apoglossum ruscifolium	apoglossum	0	57	2661759	2661774	0	18	0	3
apopellia endiviifolia	apopellia	56	189	9596178	9557964	48	93	7	9
aquilegia atrata	aquilegia	0	4	3033167	3921447	0	4	0	0
aquilegia barnebyi	aquilegia	0	4	3033167	3033185	0	4	0	0
aquilegia buergeriana	aquilegia	0	7	3033167	7276657	0	7	0	0
aquilegia chrysantha	aquilegia	1	1	3033167	3033196	1	1	0	0
aquilegia coerulea	aquilegia	3	0	3033167	3033188	3	0	0	0
aquilegia cultorum	aquilegia	11	0	3033167	4931338	11	0	0	0
aquilegia flabellata	aquilegia	1	2	3033167	3931157	1	2	0	0
aquilegia formosa	aquilegia	0	4	3033167	3033169	0	4	0	0
aquilegia fragrans	aquilegia	0	2	3033167	7278235	0	2	0	0
aquilegia glandulosa	aquilegia	3	2	3033167	8298433	3	2	3	0
aquilegia skinneri	aquilegia	0	2	3033167	3929701	0	2	0	0
aquilegia vulgaris	aquilegia	4783	5135	3033167	3033191	4697	1904	42	279
aquilonium plicatulum	aquilonium	9	0	11086968	10925413	8	0	8	0
arabidopsis arenosa	arabidopsis	2827	2101	3052435	3052509	2704	1012	477	173
arabidopsis halleri	arabidopsis	22	3	3052435	3052450	22	2	0	0
arabidopsis lyrata	arabidopsis	2	88	3052435	3052468	2	18	1	0
arabidopsis petraea	arabidopsis	0	1309	3052435	8068424	0	1007	0	0
arabidopsis suecica	arabidopsis	5583	20	3052435	3052544	5342	12	47	1
arabidopsis thaliana	arabidopsis	6061	6207	3052435	3052436	5428	2001	3	94
arabis alpina	arabis	1031	5469	5374837	5375020	994	4497	950	1936
arabis caucasica	arabis	2	272	5374837	5374922	1	89	0	14
arabis hirsuta	arabis	973	8290	5374837	9202524	826	3574	0	1184
arabis sagittata	arabis	0	3	5374837	5374838	0	0	0	0
arabis scabra	arabis	2	0	5374837	5374852	1	0	0	0
arabis suecica	arabis	6	0	5374837	8102268	6	0	0	0
arachis hypogaea	arachis	20	6	2956684	5353770	20	3	0	0
aralia bipinnata	aralia	0	2	3036858	3037063	0	2	0	0
aralia californica	aralia	0	9	3036858	3037060	0	9	0	0
aralia chinensis	aralia	0	5	3036858	3036940	0	4	0	0
aralia continentalis	aralia	1	6	3036858	3036875	0	6	0	0
aralia cordata	aralia	0	52	3036858	3037015	0	52	0	0
aralia elata	aralia	5	43	3036858	3036892	5	39	0	0
aralia racemosa	aralia	1	28	3036858	3036958	1	19	0	0
aralia spinosa	aralia	0	4	3036858	3036972	0	4	0	0
araucaria angustifolia	araucaria	0	13	2684910	2684940	0	13	0	0
araucaria araucana	araucaria	0	54	2684910	2684984	0	49	0	0
araucaria heterophylla	araucaria	0	3	2684910	2684969	0	3	0	0
arbutus menziesii	arbutus	0	2	2882796	2882802	0	2	0	0
arbutus unedo	arbutus	0	4	2882796	2882803	0	4	0	0
archidium alternifolium	archidium	31	170	2673673	8182643	20	14	0	1
arctagrostis latifolia	arctagrostis	115	402	2706311	2706312	109	224	109	224
arctanthemum arcticum	arctanthemum	2	1	8360049	3095283	0	0	0	0
arctium lappa	arctium	555	1082	8106066	7353729	519	168	0	3
arctium minus	arctium	1784	2213	8106066	5393103	1713	725	1	4
arctium nemorosum	arctium	208	293	8106066	5393111	206	142	0	0
arctium tomentosum	arctium	10338	1919	8106066	5393080	10253	452	7	21
arctoa anderssonii	arctoa	6	17	2675054	5282167	6	2	6	0
arctoa blyttii	arctoa	1302	782	2675054	5710592	1202	372	79	75
arctoa fulvella	arctoa	130	520	2675054	5282165	124	269	123	26
arctoa glacialis	arctoa	121	589	2675054	12196054	113	313	108	173
arctoa hyperborea	arctoa	2	153	2675054	5282166	2	65	2	5
arctoa starkei	arctoa	274	1014	2675054	5710594	270	786	261	301
arctostaphylos alpinus	arctostaphylos	6162	12613	2882486	8317978	6099	10738	6039	3719
arctostaphylos rubra	arctostaphylos	0	1	2882486	2882596	0	1	0	1
arctostaphylos spec	arctostaphylos	0	1	2882486	11541462	0	1	0	1
arctostaphylos uva-ursi	arctostaphylos	17152	9460	2882486	2882580	16794	5103	4337	735
arenaria biflora	arenaria	4	0	7937950	7267924	4	0	1	0
arenaria ciliata	arenaria	5	77	7937950	7756154	2	25	1	18
arenaria cretica	arenaria	0	3	7937950	5586782	0	0	0	0
arenaria gothica	arenaria	1	3	7937950	6364255	0	0	0	0
arenaria humifusa	arenaria	0	197	7937950	5384481	0	182	0	153
arenaria leptoclados	arenaria	1	10	7937950	5384470	1	3	0	1
arenaria norvegica	arenaria	87	1322	7937950	5585088	83	1095	82	913
arenaria pseudofrigida	arenaria	648	172	7937950	5384492	611	120	448	120
arenaria serpyllifolia	arenaria	3822	5231	7937950	8089871	3492	2123	3	230
argemone mexicana	argemone	4	3	2888474	2888485	2	1	0	0
argentina anserina	argentina	17089	12717	3026341	5367246	16146	6200	33	2401
argyranthemum frutescens	argyranthemum	0	16	8006011	3104491	0	3	0	0
argyrocytisus battandieri	argyrocytisus	0	2	2943814	2943815	0	2	0	0
aria edulis	aria	14	582	3025452	8411755	14	72	0	5
aria graeca	aria	0	18	3025452	5370233	0	2	0	0
aria obtusifolia	aria	0	1716	3025452	9276845	0	51	0	0
aria rupicola	aria	0	1522	3025452	9415196	0	515	0	13
aristolochia clematitis	aristolochia	1	131	2873978	2873991	0	8	0	0
aristotelia chilensis	aristotelia	0	3	3232031	5651082	0	3	0	0
armeria arenaria	armeria	3	1	3082288	11310169	0	1	0	0
armeria maritima	armeria	872	10051	3082288	8930531	39	4023	5	1492
armeria scabra	armeria	1	97	3082288	7136670	5	430	5	430
armoracia rusticana	armoracia	1769	714	3041017	3041022	1704	134	3	2
arnellia fennica	arnellia	695	82	2689496	2689497	623	60	581	50
arnica angustifolia	arnica	800	714	7885920	8138466	780	574	775	572
arnica chamissonis	arnica	4	1	7885920	5405938	4	1	0	0
arnica latifolia	arnica	2	0	7885920	5406004	2	0	0	0
arnica lonchophylla	arnica	0	3	7885920	5405959	0	3	0	0
arnica montana	arnica	8	7458	7885920	5405976	4	2439	0	0
arnoglossum atriplicifolium	arnoglossum	0	4	3100835	5390070	0	4	0	0
arnoseris minima	arnoseris	8	0	3087402	3087403	8	0	0	0
aronia arbutifolia	aronia	0	10	2988529	5363629	0	6	0	0
aronia melanocarpa	aronia	233	341	2988529	5363627	230	76	0	4
aronia prunifolia	aronia	34	48	2988529	5363613	34	7	0	0
arrhenatherum elatius	arrhenatherum	1914	4215	2704504	2704505	1618	2143	1	619
artemisia abrotanum	artemisia	98	58	3120641	8042568	97	10	0	0
artemisia absinthium	artemisia	1679	1095	3120641	3121319	1413	288	4	1
artemisia annua	artemisia	4	6	3120641	8373355	4	4	0	0
artemisia arctica	artemisia	0	2	3120641	7461679	0	2	0	0
artemisia austriaca	artemisia	35	13	3120641	3121668	35	0	0	0
artemisia biennis	artemisia	23	13	3120641	3121226	23	1	0	0
artemisia bottnica	artemisia	1394	0	3120641	7625618	1350	0	91	0
artemisia campestris	artemisia	2755	3590	3120641	3121461	2380	353	18	0
artemisia dracunculus	artemisia	52	36	3120641	3121581	50	18	1	2
artemisia frigida	artemisia	0	2	3120641	3121436	0	2	0	0
artemisia lactiflora	artemisia	0	2	3120641	3121137	0	2	0	0
artemisia ludoviciana	artemisia	3	7	3120641	3120950	3	7	0	0
artemisia maritima	artemisia	1	238	3120641	3121650	0	4	0	0
artemisia norvegica	artemisia	0	1608	3120641	3121563	0	1099	0	0
artemisia pallens	artemisia	0	2	3120641	9214325	0	1	0	0
artemisia pontica	artemisia	8	19	3120641	8195160	8	7	0	0
artemisia rupestris	artemisia	2	1	3120641	7934845	0	0	0	0
artemisia scoparia	artemisia	7	0	3120641	3120713	7	0	0	0
artemisia sieversiana	artemisia	75	13	3120641	3121562	75	0	0	0
artemisia spec	artemisia	1	13	3120641	11774892	1	9	0	5
artemisia stelleriana	artemisia	0	5	3120641	3121391	0	1	0	0
artemisia tilesii	artemisia	0	7	3120641	3121080	0	7	0	0
artemisia vulgaris	artemisia	31221	26608	3120641	3120946	30698	4969	237	368
arthropodium cirrhatum	arthropodium	0	7	2768096	8307753	0	7	0	0
arthrostigma gracile	arthrostigma	0	18	4888150	4922472	0	18	0	0
artocarpus heterophyllus	artocarpus	0	5	2984563	2984565	0	5	0	0
arum italicum	arum	0	2	2869757	5330661	0	2	0	0
arum maculatum	arum	0	20	2869757	5330580	0	8	0	0
arum orientale	arum	0	2	2869757	5330604	0	2	0	0
aruncus dioicus	aruncus	1155	4398	10811219	5362136	1149	2582	6	196
aruncus sylvester	aruncus	1	2	10811219	6369098	1	0	0	0
arundo donax	arundo	0	4	2703040	2703041	0	4	0	0
asarum canadense	asarum	0	4	2873945	2873947	0	1	0	0
asarum caudatum	asarum	0	3	2873945	2873956	0	3	0	0
asarum europaeum	asarum	505	239	2873945	7313595	495	39	0	2
asarum splendens	asarum	0	2	2873945	8558697	0	2	0	0
asclepias curassavica	asclepias	0	3	3170229	3170241	0	3	0	0
asclepias incarnata	asclepias	0	6	3170229	3170266	0	6	0	0
asclepias syriaca	asclepias	0	9	3170229	3170247	0	9	0	0
asimina triloba	asimina	0	5	3158021	3158040	0	5	0	0
asparagopsis taxiformis	asparagopsis	0	1	2668852	5279834	0	1	0	1
asparagus acutifolius	asparagus	0	4	9527393	2768995	0	4	0	0
asparagus albus	asparagus	0	2	9527393	2769019	0	2	0	0
asparagus brachyphyllus	asparagus	0	3	9527393	2768795	0	3	0	0
asparagus densiflorus	asparagus	0	2	9527393	2768503	0	2	0	0
asparagus maritimus	asparagus	0	3	9527393	2768396	0	3	0	0
asparagus officinalis	asparagus	228	839	9527393	2768885	202	93	0	0
asparagus setaceus	asparagus	0	3	9527393	2768686	0	3	0	0
asparagus tenuifolius	asparagus	0	15	9527393	2768817	0	15	0	0
asparagus trichophyllus	asparagus	0	3	9527393	2768394	0	3	0	0
asparagus verticillatus	asparagus	0	4	9527393	2768614	0	4	0	0
asperifolia arguta	asperifolia	0	204	11976613	12232458	0	77	0	1
asperugo procumbens	asperugo	1058	829	2926054	2926055	962	497	366	71
asperula arvensis	asperula	21	13	2916597	2916662	19	6	0	0
asperula glauca	asperula	0	2	2916597	8274937	0	1	0	0
asperula orientalis	asperula	27	14	2916597	2917001	27	3	0	1
asperula tinctoria	asperula	99	66	2916597	2916767	61	2	0	0
asphodeline liburnica	asphodeline	0	2	2777075	2777090	0	2	0	0
asphodeline lutea	asphodeline	0	4	2777075	2777134	0	4	0	0
asphodelus albus	asphodelus	0	13	7502499	2778457	0	13	0	0
asphodelus fistulosus	asphodelus	0	3	7502499	2778437	0	2	0	0
asphodelus macrocarpus	asphodelus	0	2	7502499	2778420	0	2	0	0
asphodelus ramosus	asphodelus	0	2	7502499	2778478	0	2	0	0
asplenium adiantum-nigrum	asplenium	0	1962	2650583	2650594	0	901	0	0
asplenium adulterinum	asplenium	312	756	2650583	2650652	302	686	0	0
asplenium alternifolium	asplenium	1	123	2650583	2650632	0	8	0	0
asplenium bulbiferum	asplenium	5	1	2650583	7310861	1	1	0	0
asplenium crenatum	asplenium	1	1	2650583	8094355	0	1	0	0
asplenium cuneatum	asplenium	1	1	2650583	2650674	0	1	0	0
asplenium inexpectans	asplenium	7	10	2650583	8184406	6	7	0	3
asplenium marinum	asplenium	0	308	2650583	8377244	0	155	0	0
asplenium quadrivalens	asplenium	152	1026	2650583	7650426	138	431	0	49
asplenium ruta-muraria	asplenium	820	3696	2650583	2650625	771	1387	312	170
asplenium scolopendrium	asplenium	0	340	2650583	2650669	0	166	0	0
asplenium septentrionale	asplenium	1890	5158	2650583	2650720	1612	1534	24	87
asplenium trichomanes	asplenium	1621	10334	2650583	8108066	1410	3851	5	80
asplenium viride	asplenium	1987	7114	2650583	2650716	1852	5183	921	1844
aster alpinus	aster	1	8	3093921	5387396	0	4	0	0
aster amellus	aster	3	3	3093921	8133114	3	1	0	0
aster cordifolius	aster	0	3	3093921	8419409	0	3	0	0
aster salignus	aster	2	0	3093921	7686253	7	0	0	0
aster scaber	aster	0	31	3093921	7422131	0	31	0	0
aster sibiricus	aster	2	0	3093921	8772140	1	0	1	0
asterella lindenbergiana	asterella	15	120	2688595	8281141	14	72	14	34
asterochloris irregularis	asterochloris	7	17	2642029	7472187	3	1	0	0
asterochloris phycobiontica	asterochloris	6	8	2642029	2638698	6	8	6	0
asterococcus korschikoffii	asterococcus	0	36	2639495	8027912	0	36	0	0
astilbe japonica	astilbe	1	28	7981943	3032696	1	20	0	1
astilbe rosea	astilbe	21	79	3029772	12176639	21	23	0	0
astilbe simplicifolia	astilbe	0	3	7981943	3754707	0	0	0	0
astragalus albicaulis	astragalus	2	0	2933951	5343329	2	0	0	0
astragalus alpinus	astragalus	4322	8362	2933951	5345014	4217	7479	2920	2309
astragalus arenarius	astragalus	55	0	2933951	5344922	53	0	0	0
astragalus cicer	astragalus	52	11	2933951	5343253	47	2	0	0
astragalus danicus	astragalus	14	0	2933951	5342838	14	0	1	0
astragalus frigidus	astragalus	1607	2517	2933951	5343710	1557	2089	1502	928
astragalus glycyphyllos	astragalus	147	3788	2933951	5346998	142	726	2	0
astragalus norvegicus	astragalus	1237	1399	2933951	7919331	1149	1218	880	931
astragalus pullus	astragalus	0	12	2933951	7841502	0	12	0	12
astragalus scorpioides	astragalus	0	4	2933951	5345603	0	4	0	0
astrantia major	astrantia	218	202	3034914	3034915	216	106	0	16
astrantia maxima	astrantia	0	1	3034914	3634768	0	1	0	1
athyrium crassicaule	athyrium	0	2	2650888	5644393	0	1	0	0
athyrium filix-femina	athyrium	33850	29523	2650888	5275044	33057	13244	1268	2733
atocion armeria	atocion	73	302	7268091	7268098	61	13	0	0
atocion rupestre	atocion	3541	11811	7268091	3816070	3316	4109	64	521
